gene	gene_description	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC100706576	indoleamine 2,3-dioxygenase 1	33.6845213884483	-0.748024686764856	0.737356611093286	-1.01446800030145	0.310359491116346	0.579380514564361
LOC100696631	vitamin D3 receptor A	262.731737491118	0.346053490090421	0.341232459873215	1.01412828726493	0.310521541862857	0.579532296233356
LOC100702945	transmembrane protein 106B	790.716927902363	0.276112364264792	0.272377909585818	1.01371056369679	0.310720881928809	0.57975065709586
LOC100693572	uncharacterized LOC100693572	10.0586837575865	1.11727050102836	1.10204381965243	1.01381676581674	0.310670193668387	0.57975065709586
rbp7	retinol binding protein 7	4.39270777197878	1.82582503702371	1.80111784130659	1.01371770083583	0.310717475336466	0.57975065709586
LOC106098855	retinol dehydrogenase 12	16.3186899288675	0.84683739274315	0.835725736102677	1.01329581722862	0.310918884833843	0.580068857476177
LOC100707189	probable thiopurine S-methyltransferase	23.8601321239237	-0.492051430340425	0.485663390981676	-1.01315322397646	0.310986979090289	0.580093426291432
iqcc	IQ motif containing C	308.511531730984	0.273077006642432	0.26952588145079	1.01317545154672	0.310976363846285	0.580093426291432
LOC100698375	cell division cycle 34 homolog (S. cerevisiae) b	907.212990251833	0.13471695776899	0.13298768831232	1.01300322968701	0.311058618269757	0.580175822844334
LOC100700772	cytochrome P450 3A30	13.0680639046049	-0.926719806471855	0.915148766479062	-1.01264388962388	0.311230287931206	0.580444761784466
LOC100711268	gastrula zinc finger protein XlCGF26.1	345.604762842456	-0.207089558784821	0.204601280265348	-1.01216159799316	0.311460794178164	0.580823373834674
aifm1	apoptosis inducing factor mitochondrion associated 1	1802.56400197987	0.115934217380017	0.114576920697504	1.01184616128842	0.311611614734907	0.580990441801456
trappc13	trafficking protein particle complex subunit 13	683.738252421771	0.18038439369384	0.178277234563471	1.01181956370105	0.311624334108209	0.580990441801456
LOC100693369	Fras1 related extracellular matrix 1b	79.8364170177021	-0.760932835453745	0.752057313771131	-1.01180165596437	0.311632898054751	0.580990441801456
LOC100698887	diacylglycerol kinase zeta	2071.44784164177	-0.162416460500665	0.160532307181555	-1.01173691048356	0.311663862326318	0.58099689029378
ckb	creatine kinase, brain a	42868.8324396107	0.227946763871041	0.225352068474451	1.01151396308077	0.311770501562894	0.581041847936564
LOC100700806	cytochrome c oxidase subunit 5B, mitochondrial	2222.21609287601	0.217827427656585	0.215334454601329	1.01157721396639	0.311740245229288	0.581041847936564
LOC112847919	uncharacterized LOC112847919	12.9637854634039	0.839121258946227	0.829569003054555	1.01151472132698	0.311770138841091	0.581041847936564
